"County","2011","2012","2013","2014"
"Waldo County, Maine",0.0001247188017,0.0001240412873,0.0001234992918,0.0001226354897
"Washington County, Maine",0.0001050113245,0.0001036959416,0.0001020906381,0.0001004238102
"York County, Maine",0.0006362883202,0.0006336914019,0.0006311169828,0.0006309342256
"Allegany County, Maryland",0.0002393527674,0.0002356268258,0.0002328400741,0.0002294054941
"Anne Arundel County, Maryland",0.001748647022,0.001753596737,0.001757683693,0.001756645395
"Baltimore County, Maryland",0.002609350227,0.002606858551,0.002602184667,0.002591867381
"Calvert County, Maryland",0.0002867116968,0.000285886362,0.0002862208826,0.0002844477326
"Caroline County, Maryland",0.0001055569713,0.0001039699744,0.0001032995229,0.0001022051429
"Carroll County, Maryland",0.0005361364616,0.0005322896888,0.0005291782465,0.0005256879362
"Cecil County, Maryland",0.0003259982638,0.0003242286557,0.0003224336281,0.0003210640162
"Charles County, Maryland",0.0004788852773,0.0004800928041,0.0004830634052,0.0004849466264
"Dorchester County, Maryland",0.0001049535502,0.0001034824509,0.000103024201,0.0001020794757
"Frederick County, Maryland",0.0007616073334,0.0007636116497,0.0007630816328,0.0007646252883
"Garrett County, Maryland",0.00009677526807,0.00009548770184,0.00009482783542,0.00009314453695
"Harford County, Maryland",0.0007919228256,0.000792037778,0.0007876422479,0.0007832648774
"Howard County, Maryland",0.0009423094931,0.0009533284141,0.0009605475856,0.0009642099531
"Kent County, Maryland",0.00006499615861,0.00006365209503,0.00006271010802,0.0000621330109
"Montgomery County, Maryland",0.003181393456,0.003202612336,0.003212633517,0.003219019024
"Prince George's County, Maryland",0.002806514871,0.002811991257,0.002818594034,0.002826525765
"Queen Anne's County, Maryland",0.0001549059065,0.0001545322213,0.0001535378639,0.0001532574474
"St. Mary's County, Maryland",0.0003452531752,0.0003466834171,0.0003456524444,0.0003453115046
"Somerset County, Maryland",0.00008428958624,0.00008297141082,0.00008215036809,0.00008033590644
"Talbot County, Maryland",0.0001217979867,0.0001210396717,0.0001199264359,0.0001178664191
"Washington County, Maryland",0.0004775243701,0.0004748957393,0.000471484061,0.0004682611624
"Wicomico County, Maryland",0.0003211805238,0.0003204336194,0.0003191519173,0.0003184407132
"Worcester County, Maryland",0.0001653213403,0.0001643591667,0.0001631393207,0.0001620227354
"Baltimore City, Maryland",0.001991321816,0.001984810359,0.001969630947,0.001959110981
"Barnstable County, Massachusetts",0.0006912253202,0.0006844065973,0.0006788679325,0.0006732275256
"Berkshire County, Massachusetts",0.0004190149886,0.0004151406462,0.0004097803021,0.0004048243542
"Bristol County, Massachusetts",0.001763106662,0.001756104456,0.001748069578,0.001743915307
"Dukes County, Massachusetts",0.00005359214125,0.00005362440465,0.00005430171293,0.00005434164381
"Essex County, Massachusetts",0.002412102132,0.002413203361,0.002419551288,0.002424287013
"Franklin County, Massachusetts",0.0002301088693,0.0002284254974,0.000225830441,0.0002239955206
"Hampden County, Massachusetts",0.001496262926,0.001487918704,0.001480241466,0.001474877516
"Hampshire County, Massachusetts",0.000514044187,0.0005111636681,0.0005090480993,0.0005055529073
"Middlesex County, Massachusetts",0.004894284566,0.004916235328,0.004937452633,0.00494812445
"Nantucket County, Massachusetts",0.0000325237568,0.00003286163677,0.00003344686776,0.00003405267256
"Norfolk County, Massachusetts",0.002175467969,0.002175900474,0.002178350288,0.002174793615
"Plymouth County, Massachusetts",0.001599014631,0.001591605087,0.001591145571,0.001591301904
"Suffolk County, Massachusetts",0.002365991771,0.00239333598,0.002412984701,0.002430498115
"Worcester County, Massachusetts",0.002580790434,0.002571262959,0.002566019391,0.002562121952
"Alcona County, Michigan",0.00003448166578,0.00003369010817,0.00003339939847,0.00003283055893
"Alger County, Michigan",0.00003054338002,0.00003011493543,0.00002986768265,0.00002941241078
"Allegan County, Michigan",0.0003567984188,0.0003552835875,0.0003544659108,0.0003561063181
"Alpena County, Michigan",0.00009417221204,0.00009293537263,0.00009163789856,0.00009073800985
"Antrim County, Michigan",0.00007484989723,0.00007406852969,0.00007317550604,0.00007272047345
"Arenac County, Michigan",0.00005018024414,0.00004939601408,0.00004877628658,0.00004812740021
"Baraga County, Michigan",0.00002836079296,0.00002780477479,0.00002758915632,0.00002717553442
"Barry County, Michigan",0.000189124378,0.0001880725673,0.0001869973901,0.0001862859322
"Bay County, Michigan",0.0003447749318,0.0003408426937,0.000337962418,0.000333162627
"Benzie County, Michigan",0.00005581324455,0.00005521443246,0.00005489982609,0.00005489457954
"Berrien County, Michigan",0.0005035517207,0.0004990616127,0.000494088941,0.0004900298651
"Branch County, Michigan",0.0001409790753,0.0001395400754,0.0001379362878,0.0001373951037
"Calhoun County, Michigan",0.0004336447412,0.0004293298122,0.0004264356967,0.0004235110685
"Cass County, Michigan",0.0001675584921,0.0001650697402,0.0001632469177,0.0001619913186
"Charlevoix County, Michigan",0.00008378566541,0.00008345256152,0.00008307760172,0.00008235286518
"Cheboygan County, Michigan",0.00008308595367,0.000082028228,0.0000809288248,0.00008054639902
"Chippewa County, Michigan",0.0001248247214,0.0001242484052,0.0001220562251,0.0001201818374
"Clare County, Michigan",0.00009950350189,0.00009812925103,0.00009683736906,0.00009654383501
"Clinton County, Michigan",0.0002436120219,0.0002426975105,0.0002430712902,0.0002417648643
"Crawford County, Michigan",0.00004506079362,0.00004445386353,0.00004391543041,0.00004316354537
"Delta County, Michigan",0.0001185754611,0.000117375279,0.0001164548478,0.0001149226646
"Dickinson County, Michigan",0.00008367011668,0.00008339520581,0.0000823275868,0.0000813632359
"Eaton County, Michigan",0.000346392614,0.0003441215286,0.0003426144093,0.000341309004
"Emmet County, Michigan",0.0001050947764,0.0001045339723,0.0001042615674,0.0001035906239
"Genesee County, Michigan",0.001354571301,0.001332542079,0.001315339452,0.001297070979
"Gladwin County, Michigan",0.00008305385681,0.00008140050159,0.00008090350784,0.00008011598883
"Gogebic County, Michigan",0.00005172089382,0.00005111349902,0.00005034277343,0.00004950345618
"Grand Traverse County, Michigan",0.0002835469456,0.0002842389784,0.0002851290887,0.0002854185118
"Gratiot County, Michigan",0.0001351888002,0.000133743962,0.0001326956772,0.0001302760562
"Hillsdale County, Michigan",0.0001495681973,0.0001474264858,0.0001459870808,0.0001442973753
"Houghton County, Michigan",0.0001180522822,0.0001170885004,0.0001160655996,0.0001145739381
"Huron County, Michigan",0.0001051685992,0.000103409163,0.0001020779796,0.0001006531528
"Ingham County, Michigan",0.0009076577139,0.0009033970801,0.0008991096548,0.0008973487134
"Ionia County, Michigan",0.0002049706019,0.0002035745418,0.0002025071923,0.0002017964078
"Iosco County, Michigan",0.00008216156386,0.00008110416374,0.0000804667903,0.00007989607121
"Iron County, Michigan",0.00003775875605,0.00003685104521,0.00003639312889,0.0000356392211
"Isabella County, Michigan",0.0002266520366,0.000225172154,0.0002222322681,0.0002202129376
"Jackson County, Michigan",0.0005124521823,0.0005097074703,0.000505161946,0.0005008498119
"Kalamazoo County, Michigan",0.0008107668971,0.000813664068,0.0008142915121,0.0008135412502
"Kalkaska County, Michigan",0.00005511995219,0.00005449111319,0.00005471627814,0.00005457098647
"Kent County, Michigan",0.001953097655,0.001962196276,0.0019756817,0.001983449578
"Keweenaw County, Michigan",0.000006993907636,0.000006904990485,0.000006778615834,0.000006830012929
"Lake County, Michigan",0.00003677980156,0.00003652921593,0.00003606400842,0.00003582143855
"Lapeer County, Michigan",0.0002827541529,0.0002810270585,0.0002794074559,0.0002770773506
"Leelanau County, Michigan",0.00006877716972,0.00006812265417,0.0000679697063,0.00006784772733
"Lenawee County, Michigan",0.0003188984365,0.0003155233331,0.0003127340681,0.0003102095109
"Livingston County, Michigan",0.0005843010224,0.0005824249543,0.0005829388094,0.0005828665173
"Luce County, Michigan",0.0000209335776,0.00002064487003,0.00002057952324,0.00002015073732
"Mackinac County, Michigan",0.00003536111997,0.00003527694955,0.00003483297128,0.00003454905804
"Macomb County, Michigan",0.002709444312,0.002707616606,0.002712427366,0.002710880513
"Manistee County, Michigan",0.0000795167819,0.00007862512239,0.00007747305987,0.00007669784068
"Marquette County, Michigan",0.0002165094261,0.0002161226971,0.0002144757847,0.0002129148143
"Mason County, Michigan",0.00009193506031,0.00009132303983,0.00009072332341,0.00009026675781
"Mecosta County, Michigan",0.0001394769419,0.000138600079,0.000136901457,0.0001357205881
"Menominee County, Michigan",0.00007660880562,0.00007561713392,0.00007508060722,0.00007389232019
"Midland County, Michigan",0.0002689878061,0.0002667709776,0.0002647236196,0.00026230517
"Missaukee County, Michigan",0.00004783075337,0.00004781554556,0.00004765284651,0.00004705608724
"Monroe County, Michigan",0.0004862547183,0.0004805261584,0.0004751328678,0.0004707713649
"Montcalm County, Michigan",0.0002030640479,0.0002010508905,0.0001987191422,0.0001973100883
"Montmorency County, Michigan",0.0000308900262,0.000030312494,0.00002967780546,0.00002928360189
"Muskegon County, Michigan",0.0005457302155,0.0005421994813,0.0005451785647,0.000541166995
"Newaygo County, Michigan",0.0001550888587,0.0001525630085,0.0001514871902,0.0001501126255
"Oakland County, Michigan",0.003892204285,0.003898907498,0.003909786623,0.003904646761
"Oceana County, Michigan",0.00008491226549,0.00008382218722,0.00008322317423,0.0000827801337
"Ogemaw County, Michigan",0.00006897296062,0.00006805573917,0.00006696335717,0.00006584019363
"Ontonagon County, Michigan",0.00002127380441,0.00002043456575,0.00002000356241,0.00001945328429
"Osceola County, Michigan",0.00007533455994,0.00007431707111,0.0000738052654,0.00007293724939
"Oscoda County, Michigan",0.00002764824248,0.00002732043767,0.00002648470398,0.00002611364649
"Otsego County, Michigan",0.00007740159827,0.00007660811318,0.00007619771805,0.00007574591156
"Ottawa County, Michigan",0.0008567584999,0.0008631174378,0.0008683242323,0.0008729598494
"Presque Isle County, Michigan",0.00004221380139,0.00004169123005,0.00004117170495,0.00004072245979
"Roscommon County, Michigan",0.00007807563251,0.00007706377245,0.00007602366395,0.00007547886873
"Saginaw County, Michigan",0.0006384035038,0.0006320695098,0.0006227782094,0.0006134067913
"St. Clair County, Michigan",0.0005186244101,0.0005118200723,0.0005072505952,0.000502873054
"St. Joseph County, Michigan",0.0001960091563,0.000194346645,0.0001930070033,0.0001916896223
"Sanilac County, Michigan",0.0001370696767,0.0001348050427,0.0001326007386,0.0001308855422
"Schoolcraft County, Michigan",0.00002720851539,0.00002660667769,0.00002614925427,0.00002556385244
"Shiawassee County, Michigan",0.0002246716598,0.0002209118991,0.0002180518052,0.0002161727367
"Tuscola County, Michigan",0.0001778166512,0.0001743231285,0.0001715730327,0.0001694088257
"Van Buren County, Michigan",0.0002437307803,0.0002399316906,0.0002383528419,0.0002363360408
"Washtenaw County, Michigan",0.001122597603,0.001122588308,0.001126731271,0.001131070876
"Wayne County, Michigan",0.005787672013,0.005722599288,0.005633735468,0.005566048977
"Wexford County, Michigan",0.0001047641786,0.0001036258401,0.0001027836899,0.0001032073389
"Aitkin County, Minnesota",0.00005190063629,0.00005109756688,0.00005022884711,0.00004979249076
"Anoka County, Minnesota",0.00106851438,0.00107092993,0.001073043494,0.001074049379
"Becker County, Minnesota",0.0001051621798,0.0001051202751,0.000105005253,0.0001044828611
"Beltrami County, Minnesota",0.0001446028117,0.0001438576859,0.0001439490656,0.0001433737213
"Benton County, Minnesota",0.0001243143812,0.0001232223752,0.0001233410608,0.0001229559411
"Big Stone County, Minnesota",0.00001670962972,0.00001635912374,0.00001604145829,0.00001598172759
"Blue Earth County, Minnesota",0.0002065722357,0.0002070350031,0.0002048679987,0.0002051517223
"Brown County, Minnesota",0.00008235414507,0.00008097352017,0.00007996045111,0.00007939654404
"Carlton County, Minnesota",0.0001137673502,0.0001123917048,0.0001116319671,0.0001111055231
"Carver County, Minnesota",0.0002979135039,0.0002990877351,0.000302569309,0.0003058614254
"Cass County, Minnesota",0.00009110375141,0.00009052324629,0.00009014419796,0.00008971382208
"Chippewa County, Minnesota",0.0000395272935,0.00003861632658,0.00003820012686,0.00003786353074
"Chisago County, Minnesota",0.0001725527648,0.0001703623979,0.000169813504,0.0001690161157
"Clay County, Minnesota",0.0001923276454,0.0001918038751,0.0001915322904,0.000192390217
"Clearwater County, Minnesota",0.00002799167898,0.0000276486398,0.00002779485662,0.00002761851134
"Cook County, Minnesota",0.00001671925878,0.00001650569945,0.00001641171882,0.00001647497139
"Cottonwood County, Minnesota",0.00003759506202,0.00003687972306,0.00003656401837,0.00003615131498
"Crow Wing County, Minnesota",0.0002011735424,0.0002001395719,0.0001993647247,0.0001982525924
"Dakota County, Minnesota",0.001289559093,0.001289270381,0.001290832636,0.001293508313
"Dodge County, Minnesota",0.00006483567427,0.00006457934572,0.00006434938113,0.00006404001083
"Douglas County, Minnesota",0.0001161296797,0.0001156418619,0.0001150307689,0.0001149100979
"Faribault County, Minnesota",0.00004641528147,0.00004517080993,0.00004461797603,0.00004431340035
"Fillmore County, Minnesota",0.00006687061573,0.00006637649137,0.00006566902763,0.0000652558411
"Freeborn County, Minnesota",0.00009972176059,0.00009886212958,0.00009785954129,0.00009658153517
"Goodhue County, Minnesota",0.0001479633539,0.0001470218094,0.0001459079653,0.0001445675598
"Grant County, Minnesota",0.00001923565326,0.00001888914795,0.00001884847615,0.0000186081723
"Hennepin County, Minnesota",0.003753237683,0.003773368589,0.003791433004,0.003804826154
"Houston County, Minnesota",0.00006058604889,0.00005979014373,0.00005941257408,0.00005874942124
"Hubbard County, Minnesota",0.00006584993532,0.00006517520784,0.00006549813815,0.0000648254309
"Isanti County, Minnesota",0.0001226100375,0.0001215590595,0.000120458092,0.0001202415294
"Itasca County, Minnesota",0.0001447729252,0.0001438736181,0.0001434680433,0.0001424060837
"Jackson County, Minnesota",0.00003272275739,0.00003284570463,0.00003253545723,0.00003227133984
"Kanabec County, Minnesota",0.00005207716906,0.00005089363546,0.00005065923542,0.00005017263407
"Kandiyohi County, Minnesota",0.0001354552042,0.0001350185334,0.0001343381149,0.0001334648617
"Kittson County, Minnesota",0.00001457197828,0.00001432936881,0.00001423446033,0.00001399618565
"Koochiching County, Minnesota",0.0000424802054,0.0000419429579,0.0000414185453,0.00004036116656
"Lac qui Parle County, Minnesota",0.00002317393902,0.00002269055711,0.00002216816243,0.00002168387729
"Lake County, Minnesota",0.0000345972145,0.000034387936,0.00003388042069,0.00003330809433
"Lake of the Woods County, Minnesota",0.00001287405394,0.00001257683315,0.00001237366382,0.00001221799461
"Le Sueur County, Minnesota",0.00008917151993,0.00008813979779,0.00008767579444,0.00008738269531
"Lincoln County, Minnesota",0.0000186418612,0.00001833470939,0.00001821238755,0.00001811178682
"Lyon County, Minnesota",0.00008289979184,0.00008167772086,0.00008140035317,0.00008098623426
"McLeod County, Minnesota",0.000116649649,0.0001144979341,0.0001136098546,0.000112393612
"Mahnomen County, Minnesota",0.0000175666161,0.0000175412887,0.00001730414163,0.00001727609986
"Marshall County, Minnesota",0.00003036042787,0.000030178664,0.00002984236569,0.00002959462824
"Martin County, Minnesota",0.00006619658149,0.00006519113998,0.00006462786768,0.00006360017559
"Meeker County, Minnesota",0.00007443905731,0.00007340575257,0.00007306157972,0.00007265449816
"Mille Lacs County, Minnesota",0.00008296077589,0.00008168409372,0.00008119781749,0.00008030763132
"Morrison County, Minnesota",0.0001067509748,0.0001054803415,0.0001040052331,0.0001030973801
"Mower County, Minnesota",0.000126304387,0.0001255452816,0.0001244645008,0.0001238356116
